Date,Open,High,Low,Close,Adj Close,Volume
2023-04-03,275.0899963378906,280.0,273.3599853515625,279.6499938964844,279.6210632324219,39871600
2023-04-04,279.6600036621094,280.0,273.07000732421875,274.5299987792969,274.5015869140625,36859200
2023-04-05,268.2900085449219,269.9800109863281,263.95001220703125,268.80999755859375,268.7821960449219,51501500
2023-04-06,265.8399963378906,270.79998779296875,264.2699890136719,270.3699951171875,270.3420104980469,39765400
2023-04-10,268.2300109863281,276.2099914550781,266.69000244140625,275.7900085449219,275.761474609375,39527900
2023-04-11,277.239990234375,277.8999938964844,271.260009765625,271.69000244140625,271.6618957519531,31437800
2023-04-12,273.70001220703125,274.67999267578125,264.4800109863281,264.95001220703125,264.922607421875,44625900
2023-04-13,267.3399963378906,268.8699951171875,263.2900085449219,264.6300048828125,264.6026306152344,35361500
2023-04-14,265.0400085449219,268.8299865722656,262.20001220703125,267.5799865722656,267.55230712890625,39566000
2023-04-17,265.6499938964844,270.05999755859375,264.3299865722656,270.0199890136719,269.9920349121094,32147100
2023-04-18,275.3299865722656,281.1000061035156,273.57000732421875,276.6700134277344,276.6413879394531,60481200
2023-04-19,273.6099853515625,280.0,272.32000732421875,279.30999755859375,279.2810974121094,35866000
2023-04-20,276.7099914550781,280.29998779296875,270.0,271.0400085449219,271.011962890625,42771300
2023-04-21,269.5199890136719,271.8299865722656,267.2200012207031,271.19000244140625,271.16192626953125,34510300
2023-04-24,270.1300048828125,273.6600036621094,266.7099914550781,270.4200134277344,270.39202880859375,33928200
2023-04-25,270.7799987792969,272.4700012207031,262.25,262.4100036621094,262.3828430175781,37852700
2023-04-26,270.0199890136719,273.29998779296875,267.04998779296875,269.55999755859375,269.5321044921875,40633700
2023-04-27,273.6300048828125,274.95001220703125,266.25,272.260009765625,272.2318420410156,37716100
2023-04-28,272.25,277.5799865722656,270.7099914550781,277.489990234375,277.4612731933594,29168700
2023-05-01,278.3999938964844,290.5799865722656,277.79998779296875,289.1000061035156,289.0700988769531,57032900
2023-05-02,286.79998779296875,288.3599853515625,280.8299865722656,282.1000061035156,282.0708312988281,40273000
2023-05-03,278.3999938964844,283.6700134277344,274.7200012207031,278.0199890136719,277.9912109375,38338700
2023-05-04,276.510009765625,278.5899963378906,272.3999938964844,275.6199951171875,275.5914611816406,32185000
2023-05-05,278.260009765625,287.54998779296875,277.30999755859375,286.79998779296875,286.77032470703125,36101400
2023-05-08,285.2200012207031,292.20001220703125,283.5,291.510009765625,291.4798583984375,34497900
2023-05-09,288.989990234375,289.7300109863281,284.5,285.7099914550781,285.680419921875,31486900
2023-05-10,290.04998779296875,291.1300048828125,284.6099853515625,288.8500061035156,288.82012939453125,36935000
2023-05-11,288.9599914550781,289.5,282.4599914550781,285.7799987792969,285.75042724609375,32214900
2023-05-12,285.2900085449219,287.79998779296875,280.4599914550781,283.3999938964844,283.37066650390625,27402700
2023-05-15,285.0799865722656,289.69000244140625,281.5199890136719,289.5299987792969,289.5000305175781,29392600
2023-05-16,288.4100036621094,298.70001220703125,288.32000732421875,292.1300048828125,292.0997619628906,44940500
2023-05-17,295.8399963378906,301.989990234375,294.29998779296875,301.7799987792969,301.748779296875,43253500
2023-05-18,304.1000061035156,318.2799987792969,303.20001220703125,316.7799987792969,316.7472229003906,74872500
2023-05-19,315.3599853515625,315.79998779296875,309.1600036621094,312.6400146484375,312.607666015625,47312400
2023-05-22,309.010009765625,315.20001220703125,306.79998779296875,311.760009765625,311.7277526855469,37200000
2023-05-23,310.0,312.8800048828125,306.30999755859375,306.8800048828125,306.8482360839844,35625300
2023-05-24,302.1000061035156,306.07000732421875,298.05999755859375,305.3800048828125,305.3484191894531,72141900
2023-05-25,385.2300109863281,394.79998779296875,366.3500061035156,379.79998779296875,379.76068115234375,154391100
2023-05-26,378.8999938964844,391.70001220703125,375.5,389.4599914550781,389.419677734375,71439700
2023-05-30,405.95001220703125,419.3800048828125,399.489990234375,401.1099853515625,401.0684814453125,92340100
2023-05-31,394.8800048828125,402.95001220703125,378.2200012207031,378.3399963378906,378.30084228515625,100258000
2023-06-01,384.8900146484375,400.5,383.3999938964844,397.70001220703125,397.65887451171875,63587300
2023-06-02,400.9700012207031,405.0,390.5799865722656,393.2699890136719,393.22930908203125,48165500
2023-06-05,389.0899963378906,395.6499938964844,387.07000732421875,391.7099914550781,391.6694641113281,39609400
2023-06-06,388.29998779296875,391.6000061035156,381.4800109863281,386.5400085449219,386.5,38872900
2023-06-07,389.1499938964844,394.989990234375,373.55999755859375,374.75,374.75,51199800
2023-06-08,377.239990234375,388.6400146484375,375.04998779296875,385.1000061035156,385.1000061035156,41777200
2023-06-09,390.3699951171875,397.1099853515625,385.6700134277344,387.70001220703125,387.70001220703125,42722000
2023-06-12,392.0,395.29998779296875,386.17999267578125,394.82000732421875,394.82000732421875,38870100
2023-06-13,401.8599853515625,411.010009765625,397.3999938964844,410.2200012207031,410.2200012207031,61320800
2023-06-14,408.239990234375,430.0,405.5199890136719,429.9700012207031,429.9700012207031,74046500
2023-06-15,426.0199890136719,432.8900146484375,421.4700012207031,426.5299987792969,426.5299987792969,56862200
2023-06-16,434.5,437.2099914550781,426.6099853515625,426.9200134277344,426.9200134277344,65475500
2023-06-20,429.9800109863281,439.8999938964844,426.739990234375,438.0799865722656,438.0799865722656,45115300
2023-06-21,435.010009765625,436.1499938964844,420.79998779296875,430.45001220703125,430.45001220703125,55160300
2023-06-22,422.5299987792969,434.260009765625,422.3399963378906,430.25,430.25,41773700
2023-06-23,424.6400146484375,428.0899963378906,420.1499938964844,422.0899963378906,422.0899963378906,35632300
2023-06-26,424.6099853515625,427.6400146484375,401.0,406.32000732421875,406.32000732421875,59432200
2023-06-27,407.989990234375,419.3999938964844,404.4800109863281,418.760009765625,418.760009765625,46217500
2023-06-28,406.6000061035156,418.45001220703125,405.17999267578125,411.1700134277344,411.1700134277344,58263900
2023-06-29,415.5799865722656,416.0,406.0,408.2200012207031,408.2200012207031,38051400
